ticker_id,IPO_date,ticker_type
3234,2011-03-24,上櫃
3236,2004-12-02,上櫃
3252,2004-09-23,上櫃
3259,2007-12-24,上櫃
3260,2004-10-08,上櫃
3264,2005-01-05,上櫃
3265,2005-08-02,上櫃
3268,2005-01-27,上櫃
3272,2014-08-26,上櫃
3276,2005-01-12,上櫃
3284,2005-03-22,上櫃
3285,2012-07-23,上櫃
3287,2008-01-28,上櫃
3288,2005-04-15,上櫃
3289,2004-12-28,上櫃
3290,2005-05-19,上櫃
3293,2006-07-12,上櫃
3294,2007-04-27,上櫃
3297,2005-06-07,上櫃
3303,2007-05-28,上櫃
3306,2005-07-05,上櫃
3310,2008-06-27,上櫃
3313,2006-05-29,上櫃
3317,2007-08-09,上櫃
3322,2009-05-20,上櫃
3323,2007-06-25,上櫃
3324,2005-05-13,上櫃
3325,2005-08-15,上櫃
3332,2008-01-24,上櫃
3339,2006-06-27,上櫃
3354,2005-12-08,上櫃
3360,2006-06-06,上櫃
3362,2005-09-06,上櫃
3363,2011-02-25,上櫃
3372,2005-12-16,上櫃
3373,2007-12-13,上櫃
3374,2015-03-30,上櫃
3379,2011-10-20,上櫃
3388,2006-02-22,上櫃
3390,2006-02-22,上櫃
3402,2007-01-09,上櫃
3426,2016-12-21,上櫃
3434,2008-01-28,上櫃
3438,2006-07-19,上櫃
3441,2010-10-04,上櫃
3444,2008-09-26,上櫃
3452,2006-03-08,上櫃
3455,2007-12-27,上櫃
3465,2008-01-28,上櫃
3466,2006-05-17,上櫃
3479,2010-06-08,上櫃
3483,2006-12-18,上櫃
3484,2007-11-09,上櫃
3489,2007-09-29,上櫃
3490,2007-10-15,上櫃
3491,2008-01-03,上櫃
3492,2015-05-18,上櫃
3498,2007-09-11,上櫃
3499,2006-10-19,上櫃
3508,2007-10-17,上櫃
3511,2009-02-16,上櫃
3512,2007-07-25,上櫃
3516,2007-11-29,上櫃
3520,2007-10-12,上櫃
3521,2007-08-07,上櫃
3522,2007-10-15,上櫃
3523,2007-11-16,上櫃
3526,2007-11-02,上櫃
3527,2007-10-29,上櫃
3529,2011-01-24,上櫃
3531,2008-04-08,上櫃
3537,2010-01-25,上櫃
3540,2007-12-12,上櫃
3541,2009-12-22,上櫃
3546,2008-04-18,上櫃
3548,2008-03-27,上櫃
3551,2008-04-15,上櫃
3552,2009-01-07,上櫃
3555,2011-11-08,上櫃
3556,2008-04-15,上櫃
3558,2013-12-30,上櫃
3562,2008-06-17,上櫃
3564,2013-12-03,上櫃
3567,2010-11-22,上櫃
3570,2008-10-23,上櫃
3577,2009-01-06,上櫃
3580,2010-07-09,上櫃
3581,2015-01-20,上櫃
3587,2009-08-18,上櫃
3594,2013-05-07,上櫃
3609,2011-01-11,上櫃
3611,2008-11-26,上櫃
3615,2009-04-15,上櫃
3623,2010-04-28,上櫃
3624,2011-03-16,上櫃
3625,2009-10-28,上櫃
3628,2010-09-09,上櫃
3629,2010-05-27,上櫃
3630,2010-04-26,上櫃
3631,2010-12-20,上櫃
3632,2011-01-11,上櫃
3642,2011-09-29,上櫃
3646,2012-03-27,上櫃
3652,2009-08-27,上櫃
3663,2012-11-20,上櫃
3664,2010-06-24,上櫃
3666,2014-12-04,上櫃
3672,2015-04-20,上櫃
3675,2012-06-29,上櫃
3680,2011-08-31,上櫃
3684,2014-03-28,上櫃
3685,2010-12-08,上櫃
3687,2011-01-11,上櫃
3689,2012-10-18,上櫃
3691,2010-11-18,上櫃
3693,2013-11-27,上櫃
3707,2014-10-01,上櫃
3709,1999-04-16,上櫃
3710,2017-12-29,上櫃
4102,2001-03-20,上櫃
4105,2001-09-27,上櫃
4107,2002-03-04,上櫃
4109,2002-08-08,上櫃
4111,1999-03-06,上櫃
4113,2003-07-22,上櫃
4114,2003-05-12,上櫃
4116,2015-12-16,上櫃
4120,2003-11-05,上櫃
4121,2003-07-25,上櫃
4123,2003-10-07,上櫃
4126,2004-02-09,上櫃
4127,2005-07-29,上櫃
4128,2006-06-09,上櫃
4129,2004-09-29,上櫃
4130,2012-01-12,上櫃
4131,2004-04-09,上櫃
4138,2010-12-29,上櫃
4139,2011-04-29,上櫃
4147,2015-11-23,上櫃
4152,2012-12-21,上櫃
4153,2013-05-23,上櫃
4154,2011-12-28,上櫃
4157,2013-08-30,上櫃
4160,2012-09-17,上櫃
4161,2013-06-26,上櫃
4162,2012-09-18,上櫃
4163,2012-11-15,上櫃
4167,2015-09-08,上櫃
4168,2012-12-18,上櫃
4171,2018-03-28,上櫃
4173,2013-10-31,上櫃
4174,2015-03-23,上櫃
4175,2014-04-23,上櫃
4183,2017-03-09,上櫃
4188,2015-03-24,上櫃
4192,2014-10-28,上櫃
4198,2014-12-23,上櫃
4205,1999-01-31,上櫃
4207,2000-01-21,上櫃
4303,1999-03-10,上櫃
4304,2000-01-27,上櫃
4305,2000-09-28,上櫃
4401,1996-05-09,上櫃
4402,1997-07-23,上櫃
4406,1999-01-14,上櫃
4413,1999-07-29,上櫃
4416,2000-05-06,上櫃
4417,2000-11-07,上櫃
4419,2001-06-26,上櫃
4420,2002-04-18,上櫃
4429,2010-09-15,上櫃
4430,2011-06-09,上櫃
4432,2012-11-26,上櫃
4433,2014-11-03,上櫃
4502,1995-12-12,上櫃
4503,1996-12-19,上櫃
4506,1997-12-06,上櫃
4510,1998-02-24,上櫃
4513,1998-03-25,上櫃
4523,1999-11-22,上櫃
4527,2000-09-28,上櫃
4528,2001-02-12,上櫃
4529,2001-05-04,上櫃
4530,2001-04-30,上櫃
4533,2002-04-26,上櫃
4534,2003-03-31,上櫃
4535,2003-04-16,上櫃
4538,2019-01-15,上櫃
4541,2014-07-22,上櫃
4542,2014-08-25,上櫃
4543,2016-03-15,上櫃
4549,2014-11-27,上櫃
4550,2015-03-18,上櫃
4554,2016-08-05,上櫃
4556,2015-12-22,上櫃
4561,2018-06-11,上櫃
4563,2018-07-12,上櫃
4568,2018-10-03,上櫃
4609,2000-05-19,上櫃
4702,1995-04-21,上櫃
4706,1998-04-17,上櫃
4707,1998-05-20,上櫃
4711,1999-02-24,上櫃
4712,1999-04-03,上櫃
4714,2000-03-27,上櫃
4716,2000-03-27,上櫃
4721,2001-03-09,上櫃
4726,2013-12-25,上櫃
4728,2012-01-10,上櫃
4729,2009-02-24,上櫃
4735,2011-08-16,上櫃
4736,2010-12-01,上櫃
4741,2017-09-26,上櫃
4743,2011-09-23,上櫃
4744,2018-07-12,上櫃
4745,2013-01-30,上櫃
4747,2013-12-25,上櫃
4754,2016-09-28,上櫃
4760,2019-03-21,上櫃
4767,2018-10-29,上櫃
4803,2015-12-16,上櫃
4804,2015-12-04,上櫃
4806,2016-03-09,上櫃
4903,2001-05-14,上櫃
4905,2001-12-07,上櫃
4907,2002-03-04,上櫃
4908,2002-02-27,上櫃
4909,2002-11-28,上櫃
4911,2011-03-21,上櫃
4924,2011-10-18,上櫃
4931,2019-09-17,上櫃
4933,2010-05-04,上櫃
4939,2011-09-19,上櫃
4944,2011-05-31,上櫃
4946,2011-06-10,上櫃
4947,2011-10-18,上櫃
4950,2012-04-27,上櫃
4953,2014-01-08,上櫃
4966,2011-09-13,上櫃
4971,2013-07-24,上櫃
4972,2013-06-17,上櫃
4973,2012-06-19,上櫃
4974,2011-11-29,上櫃
4979,2011-12-12,上櫃
4987,2012-03-21,上櫃
4991,2014-09-15,上櫃
4995,2012-05-09,上櫃
5009,1998-10-17,上櫃
5011,1999-05-06,上櫃
5013,2000-05-08,上櫃
5014,2001-02-15,上櫃
5015,2000-12-15,上櫃
5016,2001-03-05,上櫃
5102,2000-10-27,上櫃
5201,2000-10-12,上櫃
5202,2000-10-18,上櫃
5205,2001-05-14,上櫃
5206,2001-10-08,上櫃
5209,2002-02-25,上櫃
5210,2002-04-25,上櫃
5211,2002-12-23,上櫃
5212,2003-03-24,上櫃
5213,2003-04-24,上櫃
5220,2018-04-26,上櫃
5223,2018-07-02,上櫃
5227,2013-12-09,上櫃
5230,2012-06-05,上櫃
5245,2015-05-25,上櫃
5251,2012-11-26,上櫃
5263,2012-12-18,上櫃
5272,2013-05-30,上櫃
5274,2013-04-30,上櫃
5276,2014-06-12,上櫃
5278,2013-06-04,上櫃
5281,2016-03-30,上櫃
5287,2014-01-20,上櫃
5289,2013-11-27,上櫃
5291,2014-12-23,上櫃
5299,2018-01-23,上櫃
5301,1990-06-25,上櫃
5302,1991-01-17,上櫃
5304,1991-07-16,上櫃
5306,1995-12-26,上櫃
5309,1996-03-18,上櫃
5310,1996-04-09,上櫃
5312,1996-05-25,上櫃
5314,1996-09-16,上櫃
5315,1996-11-02,上櫃
5321,1996-12-30,上櫃
5324,1997-01-30,上櫃
5328,1997-08-28,上櫃
5340,1998-01-20,上櫃
5344,1998-03-23,上櫃
5345,1998-03-23,上櫃
5347,1998-03-25,上櫃
5348,1998-04-29,上櫃
5349,1998-06-25,上櫃
5351,1998-05-15,上櫃
5353,1998-05-18,上櫃
5355,1998-06-23,上櫃
5356,1998-07-20,上櫃
5364,2013-08-26,上櫃
5371,1999-01-20,上櫃
5381,1999-03-19,上櫃
5383,1999-04-14,上櫃
5386,1999-05-13,上櫃
5392,1999-06-14,上櫃
5398,1999-10-11,上櫃
5403,1999-10-15,上櫃
5410,1999-11-26,上櫃
5425,2000-02-21,上櫃
5426,2000-02-09,上櫃
5432,2000-03-21,上櫃
5438,2000-06-17,上櫃
5439,2000-06-26,上櫃
5443,1998-02-09,上櫃
5450,2000-08-22,上櫃
5452,2000-10-02,上櫃
5455,2000-10-19,上櫃
5457,2000-09-29,上櫃
5460,2000-09-28,上櫃
5464,2000-11-08,上櫃
5465,2000-11-08,上櫃
5468,2001-01-17,上櫃
5474,2001-03-20,上櫃
5475,2001-01-16,上櫃
5478,2001-03-29,上櫃
5481,2001-04-27,上櫃
5483,2001-03-02,上櫃
5487,2001-02-20,上櫃
5488,2001-03-12,上櫃
5489,2001-03-12,上櫃
5490,2001-05-14,上櫃
5493,2001-05-03,上櫃
5498,2001-03-29,上櫃
5508,1998-05-13,上櫃
5511,1998-12-09,上櫃
5512,1998-12-04,上櫃
5514,1998-12-29,上櫃
5516,1999-03-23,上櫃
5520,1999-10-27,上櫃
5523,1999-12-27,上櫃
5529,1996-01-12,上櫃
5530,2000-10-04,上櫃
5536,2010-11-10,上櫃
5543,2016-05-09,上櫃
5601,1994-11-24,上櫃
5603,1997-01-25,上櫃
5604,1997-05-22,上櫃
5609,2001-10-15,上櫃
5701,1998-03-12,上櫃
5703,1999-06-15,上櫃
5704,1999-12-21,上櫃
5820,2002-02-05,上櫃
5864,2018-04-02,上櫃
5878,2014-10-28,上櫃
5902,1998-02-07,上櫃
5903,2002-02-25,上櫃
5904,2002-09-06,上櫃
5905,2003-06-17,上櫃
6015,1996-07-25,上櫃
6016,1996-12-04,上櫃
6020,2003-01-23,上櫃
6021,2003-04-21,上櫃
6023,2007-11-28,上櫃
6026,2016-01-27,上櫃
6101,2001-03-29,上櫃
6103,2001-05-07,上櫃
6104,2001-05-22,上櫃
6109,2001-07-26,上櫃
6111,2001-08-08,上櫃
6113,2001-08-10,上櫃
6114,2001-09-27,上櫃
6118,2001-10-25,上櫃
6121,2001-11-27,上櫃
6122,2000-07-14,上櫃
6123,2002-01-23,上櫃
6124,2002-03-19,上櫃
6125,2002-01-23,上櫃
6126,2002-01-18,上櫃
6127,2002-01-10,上櫃
6129,2001-12-25,上櫃
6130,2002-03-26,上櫃
6134,2002-01-08,上櫃
6138,2002-01-18,上櫃
6140,2002-02-04,上櫃
6143,2002-01-28,上櫃
6144,2002-01-23,上櫃
6146,2002-01-23,上櫃
6147,2002-01-31,上櫃
6148,2002-02-01,上櫃
6150,2002-03-11,上櫃
6151,2002-02-25,上櫃
6154,2002-02-18,上櫃
6156,2002-02-19,上櫃
6158,2002-02-19,上櫃
6160,2002-03-01,上櫃
6161,2002-03-01,上櫃
6163,2002-03-19,上櫃
6167,2002-03-26,上櫃
6169,2002-03-22,上櫃
6170,2002-04-16,上櫃
6171,2002-04-22,上櫃
6173,2002-04-19,上櫃
6174,2002-05-02,上櫃
6175,2002-06-10,上櫃
6179,2002-05-17,上櫃
6180,2002-05-21,上櫃
6182,2002-05-16,上櫃
6185,2002-08-09,上櫃
6186,2002-08-02,上櫃
6187,2002-09-27,上櫃
6188,2002-08-27,上櫃
6190,1998-02-04,上櫃
6194,2002-12-05,上櫃
6195,2002-10-21,上櫃
6198,2002-12-26,上櫃
6199,2016-10-07,上櫃
6203,2002-12-26,上櫃
6204,2002-11-13,上櫃
6207,2002-12-23,上櫃
6208,2002-12-23,上櫃
6210,2003-02-14,上櫃
6212,2002-12-26,上櫃
6217,2003-01-09,上櫃
6218,2003-01-14,上櫃
6219,2003-02-26,上櫃
6220,2003-01-09,上櫃
6221,2003-01-06,上櫃
6222,2003-01-09,上櫃
6223,2003-01-06,上櫃
6227,2003-01-14,上櫃
6228,2003-01-21,上櫃
6229,2003-01-14,上櫃
6231,2003-01-23,上櫃
6233,2003-02-20,上櫃
6234,2003-03-12,上櫃
6236,2003-03-31,上櫃
6237,2003-04-21,上櫃
6238,2003-03-31,上櫃
6240,2003-05-30,上櫃
6241,2003-04-08,上櫃
6242,2003-04-23,上櫃
6244,2003-05-15,上櫃
6245,2003-05-19,上櫃
6246,2003-06-18,上櫃
6247,2003-07-04,上櫃
6248,2003-09-03,上櫃
6259,2003-09-17,上櫃
6261,2004-03-29,上櫃
6263,2003-09-17,上櫃
6264,2004-02-24,上櫃
6265,2003-10-24,上櫃
6266,2004-04-29,上櫃
6270,2003-09-17,上櫃
6274,2003-12-18,上櫃
6275,2004-12-23,上櫃
6276,2003-10-30,上櫃
6279,2003-11-26,上櫃
6284,2004-06-29,上櫃
6287,2003-10-02,上櫃
6290,2005-06-03,上櫃
6291,2004-01-28,上櫃
6292,2003-11-26,上櫃
6294,2004-01-13,上櫃
6404,2014-07-23,上櫃
6411,2014-03-11,上櫃
6417,2015-10-08,上櫃
6418,2019-02-18,上櫃
6419,2014-12-29,上櫃
6425,2019-01-18,上櫃
6426,2014-12-17,上櫃
6432,2015-05-20,上櫃
6435,2016-01-07,上櫃
6438,2017-04-25,上櫃
6441,2017-09-27,上櫃
6446,2016-07-19,上櫃
6457,2015-06-12,上櫃
6461,2018-03-28,上櫃
6462,2015-12-23,上櫃
6465,2015-11-20,上櫃
6469,2016-03-30,上櫃
6470,2015-11-03,上櫃
6472,2017-04-19,上櫃
6482,2016-06-13,上櫃
6485,2015-11-17,上櫃
6486,2016-09-13,上櫃
6488,2015-09-25,上櫃
6492,2017-04-24,上櫃
6494,2016-05-09,上櫃
6496,2016-01-07,上櫃
6497,2017-06-01,上櫃
6499,2016-07-27,上櫃
6506,2011-05-03,上櫃
6508,2004-03-22,上櫃
6509,2004-04-12,上櫃
6510,2016-03-24,上櫃
6512,2016-03-25,上櫃
6514,2015-12-02,上櫃
6516,2019-05-06,上櫃
6523,2016-06-16,上櫃
6527,2019-12-25,上櫃
6530,2018-01-23,上櫃
6532,2016-09-26,上櫃
6535,2016-09-26,上櫃
6538,2016-10-21,上櫃
6542,2016-09-08,上櫃
6547,2018-04-17,上櫃
6548,2016-09-13,上櫃
6556,2017-10-31,上櫃
6560,2017-01-24,上櫃
6561,2018-06-05,上櫃
6568,2016-12-28,上櫃
6569,2016-12-21,上櫃
6570,2017-12-11,上櫃
6574,2017-09-04,上櫃
6576,2018-06-29,上櫃
6577,2017-03-21,上櫃
6578,2018-09-18,上櫃
6589,2019-06-28,上櫃
6590,2018-12-24,上櫃
6593,2017-11-03,上櫃
6594,2017-04-28,上櫃
6596,2018-01-04,上櫃
6603,2004-04-05,上櫃
6609,2003-09-23,上櫃
6612,2018-07-18,上櫃
6613,2017-12-28,上櫃
6615,2018-01-22,上櫃
6616,2018-01-10,上櫃
6624,2019-05-28,上櫃
6629,2019-06-06,上櫃
6640,2018-10-23,上櫃
6642,2019-09-23,上櫃
6643,2019-01-23,上櫃
6649,2019-06-05,上櫃
6654,2018-10-23,上櫃
6662,2019-03-26,上櫃
6664,2018-09-12,上櫃
6667,2018-11-13,上櫃
6679,2019-05-09,上櫃
6680,2019-09-16,上櫃
6683,2019-04-23,上櫃
6690,2019-10-30,上櫃
6697,2019-12-26,上櫃
6803,2010-05-27,上櫃
7402,2015-12-29,上櫃
8024,2006-09-25,上櫃
8027,2015-06-09,上櫃
8032,2003-10-02,上櫃
8034,2004-05-06,上櫃
8038,2013-11-21,上櫃
8040,2007-04-30,上櫃
8042,2004-03-22,上櫃
8043,2003-10-24,上櫃
8044,2005-01-24,上櫃
8047,2004-02-09,上櫃
8048,2009-09-08,上櫃
8049,2004-02-02,上櫃
8050,2003-10-24,上櫃
8054,2004-11-08,上櫃
8059,2010-03-16,上櫃
8064,2006-09-25,上櫃
8066,2004-12-24,上櫃
8067,2004-04-23,上櫃
8068,2004-03-25,上櫃
8069,2004-03-30,上櫃
8071,2003-12-29,上櫃
8074,2004-01-27,上櫃
8076,2003-12-15,上櫃
8077,2004-12-06,上櫃
8080,2004-05-10,上櫃
8083,2004-09-23,上櫃
8084,2004-03-08,上櫃
8085,2004-03-01,上櫃
8086,2009-06-01,上櫃
8087,2004-02-25,上櫃
8088,2004-02-27,上櫃
8091,2004-06-24,上櫃
8092,2004-02-02,上櫃
8093,2004-12-31,上櫃
8096,2004-07-15,上櫃
8097,2004-03-01,上櫃
8099,2004-03-29,上櫃
8107,2005-11-15,上櫃
8109,2005-03-22,上櫃
8111,2004-02-09,上櫃
8121,2005-02-17,上櫃
8147,2013-04-30,上櫃
8155,2012-12-18,上櫃
8171,2011-12-19,上櫃
8176,2013-06-25,上櫃
8182,2006-05-25,上櫃
8183,2005-03-30,上櫃
8234,2007-06-07,上櫃
8240,2005-06-23,上櫃
8255,2006-04-25,上櫃
8277,2004-12-27,上櫃
8279,2016-09-26,上櫃
8287,2005-01-03,上櫃
8289,2008-04-24,上櫃
8291,2011-11-29,上櫃
8299,2004-12-06,上櫃
8342,2017-11-23,上櫃
8349,2006-03-10,上櫃
8354,2004-04-15,上櫃
8358,2010-09-27,上櫃
8383,2004-09-10,上櫃
8390,2008-05-21,上櫃
8401,2010-03-29,上櫃
8403,2011-03-01,上櫃
8406,2012-04-27,上櫃
8409,2013-11-25,上櫃
8410,2011-02-23,上櫃
8415,2016-09-07,上櫃
8416,2012-09-19,上櫃
8418,2011-12-06,上櫃
8420,2014-11-10,上櫃
8421,2012-11-23,上櫃
8423,2012-03-14,上櫃
8424,2012-12-18,上櫃
8426,2011-12-13,上櫃
8431,2015-03-30,上櫃
8432,2012-04-30,上櫃
8433,2012-12-19,上櫃
8435,2012-12-28,上櫃
8436,2013-09-12,上櫃
8437,2015-05-06,上櫃
8440,2018-03-28,上櫃
8444,2015-10-27,上櫃
8446,2013-12-19,上櫃
8450,2014-10-07,上櫃
8455,2016-01-08,上櫃
8472,2016-01-11,上櫃
8476,2017-03-28,上櫃
8477,2016-10-31,上櫃
8489,2017-04-27,上櫃
8905,1996-01-31,上櫃
8906,1996-04-23,上櫃
8908,1997-02-14,上櫃
8913,1998-06-10,上櫃
8916,1999-04-20,上櫃
8917,1999-05-06,上櫃
8921,2000-03-21,上櫃
8923,1999-12-27,上櫃
8924,2000-02-09,上櫃
8927,2000-11-02,上櫃
8928,2001-02-02,上櫃
8929,2000-11-30,上櫃
8930,2000-12-06,上櫃
8931,2001-05-10,上櫃
8932,2001-03-29,上櫃
8933,2001-03-28,上櫃
8934,2001-09-03,上櫃
8935,2002-03-26,上櫃
8936,2002-09-09,上櫃
8937,2002-10-29,上櫃
8938,2002-12-02,上櫃
8941,2003-01-20,上櫃
8942,2003-05-16,上櫃
9949,2003-11-21,上櫃
9950,2004-02-17,上櫃
9951,2003-12-18,上櫃
9960,2004-12-06,上櫃
9962,2006-07-10,上櫃
