date,open,high,low,close,adj_close,volume,dividend,stock split
2009-07-31,49.11,49.58,48.95,49.02,39.39,13193.0,0.0,0
2009-08-03,49.1,49.25,48.6,49.19,39.53,11864.0,0.0,0
2009-08-04,49.58,49.65,48.13,48.65,39.09,7507.0,0.0,0
2009-08-05,48.62,48.96,47.81,48.05,38.61,7443.0,0.0,0
2009-08-06,48.05,48.35,47.66,48.14,38.68,6615.0,0.0,0
2009-08-07,48.14,48.14,48.14,48.14,38.68,0.0,0.0,0
2009-08-10,48.0,48.44,47.9,48.26,38.78,7146.0,0.0,0
2009-08-11,48.3,48.5,47.74,48.42,38.91,7088.0,0.0,0
2009-08-12,48.2,48.45,48.0,48.25,38.77,5628.0,0.0,0
2009-08-13,49.36,49.42,48.4,49.36,39.66,13604000.0,0.0,0
2009-08-14,49.64,50.1,49.43,49.62,39.87,18374.0,0.0,0
2009-08-17,49.15,49.49,48.6,48.66,39.1,22528.0,0.0,0
2009-08-18,48.2,48.58,47.53,48.02,38.59,20933.0,0.0,0
2009-08-19,48.23,48.36,47.86,47.86,38.46,7718.0,0.0,0
2009-08-20,47.79,47.87,47.01,47.6,38.25,9275.0,0.0,0
2009-08-21,47.92,48.18,47.03,47.18,37.91,7152.0,0.0,0
2009-08-24,48.0,48.83,47.95,48.7,39.13,10230.0,0.0,0
2009-08-25,48.66,48.68,48.25,48.33,38.84,5037.0,0.0,0
2009-08-26,48.37,48.55,47.5,48.0,38.57,9350.0,0.0,0
2009-08-27,47.64,48.08,47.6,47.75,38.37,7689.0,0.0,0
2009-08-28,47.8,48.83,47.8,48.4,38.89,9252.0,0.0,0
2009-08-31,48.69,48.84,48.07,48.45,38.93,5266.0,0.0,0
2009-09-01,48.45,50.2,48.45,50.2,40.34,16921.0,0.0,0
2009-09-02,49.7,50.4,49.7,50.2,40.34,10369.0,0.0,0
2009-09-03,50.05,50.8,49.85,50.45,40.54,13149.0,0.0,0
2009-09-04,50.6,51.15,50.5,51.05,41.02,16901.0,0.0,0
2009-09-07,51.15,51.8,51.15,51.8,41.62,13422.0,0.0,0
2009-09-08,51.85,52.7,51.35,52.5,42.19,15584.0,0.0,0
2009-09-09,52.4,52.55,52.0,52.05,41.83,8840.0,0.0,0
2009-09-10,54.9,55.0,52.35,52.85,42.47,20921.0,0.0,0
2009-09-11,52.5,52.75,52.4,52.5,42.19,7458.0,0.0,0
2009-09-14,52.3,52.55,51.3,51.85,41.66,12817.0,0.0,0
2009-09-15,51.9,52.6,51.8,52.45,42.15,17306.0,0.0,0
2009-09-16,52.8,53.3,52.7,53.2,42.75,16173.0,0.0,0
2009-09-17,53.5,53.6,53.1,53.15,42.71,17803.0,0.0,0
2009-09-18,52.95,53.4,52.95,53.3,42.83,14735.0,0.0,0
2009-09-21,53.3,53.7,52.65,53.15,42.71,15869.0,0.0,0
2009-09-22,53.15,53.25,52.8,52.95,42.55,8354.0,0.0,0
2009-09-23,52.9,53.55,52.35,52.7,42.35,18248.0,0.0,0
2009-09-24,52.6,52.7,51.6,52.0,41.78,13768.0,0.0,0
2009-09-25,51.75,52.35,51.6,52.35,42.07,8690.0,0.0,0
2009-09-28,52.1,52.2,51.45,51.8,41.62,3982.0,0.0,0
2009-09-29,52.45,53.0,52.4,52.85,42.47,10097.0,0.0,0
2009-09-30,52.95,53.85,52.95,53.3,42.83,11648.0,0.0,0
2009-10-01,53.8,54.15,53.3,53.65,43.11,10645.0,0.0,0
2009-10-02,52.8,53.1,52.6,52.7,42.35,10633.0,0.0,0
2009-10-05,52.7,52.9,52.25,52.65,42.31,7122.0,0.0,0
2009-10-06,52.65,53.65,52.65,53.6,43.07,10285.0,0.0,0
2009-10-07,53.9,54.0,53.55,53.9,43.31,8153.0,0.0,0
2009-10-08,53.9,54.0,53.0,53.05,42.63,7825.0,0.0,0
2009-10-09,53.3,53.6,53.05,53.35,42.87,4714.0,0.0,0
2009-10-12,53.5,53.8,53.0,53.6,43.07,5727.0,0.0,0
2009-10-13,52.9,53.8,52.8,53.7,43.15,14651.0,0.0,0
2009-10-14,53.85,54.45,53.8,54.35,43.67,14201.0,0.0,0
2009-10-15,54.95,55.05,54.5,54.65,43.91,12918.0,0.0,0
2009-10-16,54.65,54.8,54.45,54.65,43.91,8093.0,0.0,0
2009-10-19,54.15,54.85,54.15,54.85,44.08,7892.0,0.0,0
2009-10-20,54.95,55.15,54.8,54.9,44.12,8705.0,0.0,0
2009-10-21,54.8,54.9,54.25,54.5,43.79,7120.0,0.0,0
2009-10-22,54.2,54.4,53.5,53.7,43.15,13987.0,0.0,0
2009-10-23,53.2,53.35,52.95,53.25,42.79,10259.0,0.0,0
2009-10-26,53.65,53.95,53.3,53.5,42.99,6391.0,0.0,0
2009-10-27,53.15,53.4,52.75,53.4,42.91,6704.0,0.0,0
2009-10-28,53.1,53.4,52.45,52.55,42.23,9043.0,0.0,0
2009-10-29,51.8,51.85,50.6,51.55,41.42,22716.0,0.0,0
2009-10-30,51.75,52.0,51.55,51.65,41.5,12770.0,0.0,0
2009-11-02,50.8,51.4,50.6,51.35,41.26,13087.0,0.0,0
2009-11-03,51.35,51.4,51.0,51.0,40.98,4224.0,0.0,0
2009-11-04,51.3,52.0,51.3,51.95,41.74,19130.0,0.0,0
2009-11-05,51.95,52.1,51.65,51.85,41.66,12405.0,0.0,0
2009-11-06,52.45,52.5,52.0,52.25,41.99,5778.0,0.0,0
2009-11-09,52.7,52.85,52.5,52.75,42.39,4375.0,0.0,0
2009-11-10,53.0,53.2,53.0,53.15,42.71,8326.0,0.0,0
2009-11-11,53.35,53.85,52.9,53.85,43.27,14263.0,0.0,0
2009-11-12,53.85,54.05,53.65,53.8,43.23,3786.0,0.0,0
2009-11-13,53.65,53.9,53.4,53.65,43.11,4724.0,0.0,0
2009-11-16,53.75,54.55,53.65,54.55,43.83,10776.0,0.0,0
2009-11-17,55.2,55.2,54.1,54.1,43.47,13143.0,0.0,0
2009-11-18,54.2,54.35,54.0,54.15,43.51,5018.0,0.0,0
2009-11-19,54.1,54.3,53.9,53.95,43.35,4566.0,0.0,0
2009-11-20,53.55,53.75,53.0,53.45,42.95,7040.0,0.0,0
2009-11-23,53.4,53.45,53.2,53.4,42.91,2058.0,0.0,0
2009-11-24,53.5,53.65,53.45,53.65,43.11,5216.0,0.0,0
2009-11-25,53.35,54.2,53.35,54.0,43.39,11846.0,0.0,0
2009-11-26,54.1,54.4,53.7,53.85,43.27,5984.0,0.0,0
2009-11-27,53.05,53.1,52.2,52.2,41.95,17487.0,0.0,0
2009-11-30,52.55,52.85,52.55,52.7,42.35,6137.0,0.0,0
2009-12-01,52.7,53.35,52.35,53.25,42.79,4457.0,0.0,0
2009-12-02,53.65,53.75,53.35,53.4,42.91,9865.0,0.0,0
2009-12-03,53.8,53.8,53.3,53.45,42.95,9359.0,0.0,0
2009-12-04,53.3,53.55,53.1,53.1,42.67,3558.0,0.0,0
2009-12-07,53.5,54.0,53.4,53.95,43.35,8914.0,0.0,0
2009-12-08,54.1,54.1,53.6,53.7,43.15,4712.0,0.0,0
2009-12-09,53.6,53.85,53.45,53.85,43.27,5242.0,0.0,0
2009-12-10,53.85,53.95,52.7,53.0,42.59,11493.0,0.0,0
2009-12-11,53.0,53.85,53.0,53.85,43.27,9769.0,0.0,0
2009-12-14,53.2,54.0,53.2,53.9,43.31,7090.0,0.0,0
2009-12-15,53.9,54.0,53.65,53.75,43.19,4708.0,0.0,0
2009-12-16,53.5,53.6,53.0,53.2,42.75,9138.0,0.0,0
2009-12-17,53.35,53.8,53.15,53.4,42.91,10444.0,0.0,0
2009-12-18,53.0,53.3,53.0,53.25,42.79,8201.0,0.0,0
2009-12-21,53.65,54.0,53.6,53.7,43.15,11064.0,0.0,0
2009-12-22,54.0,54.25,53.85,54.15,43.51,10877.0,0.0,0
2009-12-23,54.2,54.65,54.2,54.55,43.83,22185.0,0.0,0
2009-12-24,54.55,55.2,54.55,55.1,44.28,18257.0,0.0,0
2009-12-25,55.2,55.25,55.05,55.2,44.36,11456.0,0.0,0
2009-12-28,55.5,55.7,55.3,55.6,44.68,10015.0,0.0,0
2009-12-29,55.6,55.6,55.35,55.5,44.6,7967.0,0.0,0
2009-12-30,55.5,55.75,55.35,55.7,44.76,15694.0,0.0,0
2009-12-31,55.7,56.45,55.7,56.45,45.36,5771.0,0.0,0
2010-01-04,56.45,56.65,56.05,56.5,45.4,20069.0,0.0,0
2010-01-05,56.8,56.9,56.15,56.5,45.4,16430.0,0.0,0
2010-01-06,56.5,57.75,56.5,57.55,46.24,18953.0,0.0,0
2010-01-07,57.6,58.15,57.3,57.4,46.12,14101.0,0.0,0
2010-01-08,57.3,57.75,57.05,57.75,46.41,11324.0,0.0,0
2010-01-11,57.1,58.05,57.1,57.9,46.53,11555.0,0.0,0
2010-01-12,57.55,57.85,57.25,57.6,46.28,7296.0,0.0,0
2010-01-13,57.05,57.15,56.7,56.75,45.6,16666.0,0.0,0
2010-01-14,56.8,57.6,56.8,57.45,46.16,9959.0,0.0,0
2010-01-15,57.35,57.95,57.35,57.8,46.45,8404.0,0.0,0
2010-01-18,57.45,57.7,57.3,57.5,46.2,5015.0,0.0,0
2010-01-19,57.5,57.7,56.5,56.75,45.6,6718.0,0.0,0
2010-01-20,56.8,56.95,56.1,56.4,45.32,23380.0,0.0,0
2010-01-21,56.15,56.4,55.75,55.95,44.96,13834.0,0.0,0
2010-01-22,55.2,55.2,54.35,54.4,43.71,29399.0,0.0,0
2010-01-25,54.2,54.45,53.8,54.2,43.55,12826000.0,0.0,0
2010-01-26,54.15,54.55,52.75,52.95,42.55,26370.0,0.0,0
2010-01-27,52.95,53.3,52.7,52.9,42.51,14839.0,0.0,0
2010-01-28,53.1,54.2,53.1,54.05,43.43,12575.0,0.0,0
2010-01-29,52.95,53.25,52.2,53.0,42.59,13772.0,0.0,0
2010-02-01,53.15,53.2,51.95,52.4,42.11,19597.0,0.0,0
2010-02-02,52.95,52.95,51.6,51.85,41.66,11972.0,0.0,0
2010-02-03,52.1,52.8,52.05,52.75,42.39,13553.0,0.0,0
2010-02-04,52.75,52.85,52.35,52.55,42.23,5937.0,0.0,0
2010-02-05,51.25,51.3,50.5,50.75,40.78,24170.0,0.0,0
2010-02-08,51.05,51.2,50.7,50.85,40.86,18144.0,0.0,0
2010-02-09,50.85,51.65,50.75,51.55,41.42,11263.0,0.0,0
2010-02-10,51.95,52.25,51.7,52.1,41.87,11219.0,0.0,0
2010-02-22,53.05,53.15,52.6,52.6,42.27,11187.0,0.0,0
2010-02-23,52.6,52.75,52.2,52.6,42.27,9571.0,0.0,0
2010-02-24,52.15,52.55,52.15,52.25,41.99,11026.0,0.0,0
2010-02-25,52.25,52.3,51.35,51.65,41.5,20361.0,0.0,0
2010-02-26,51.65,51.75,51.2,51.55,41.42,9375.0,0.0,0
2010-03-01,51.5,52.95,51.5,52.8,42.43,13623.0,0.0,0
2010-03-02,52.75,53.1,52.55,52.65,42.31,9987.0,0.0,0
2010-03-03,52.7,53.1,52.5,52.65,42.31,8747.0,0.0,0
2010-03-04,52.75,52.9,51.8,52.2,41.95,8138.0,0.0,0
2010-03-05,52.85,53.2,52.5,52.95,42.55,13596.0,0.0,0
2010-03-08,53.3,53.65,53.25,53.65,43.11,16956.0,0.0,0
2010-03-09,53.7,53.8,53.55,53.8,43.23,7760.0,0.0,0
2010-03-10,53.85,53.95,53.45,53.8,43.23,6829.0,0.0,0
2010-03-11,54.0,54.0,53.5,53.65,43.11,6651.0,0.0,0
2010-03-12,53.7,53.7,53.4,53.6,43.07,12600.0,0.0,0
2010-03-15,53.5,53.55,52.7,52.85,42.47,10325.0,0.0,0
2010-03-16,52.8,53.1,52.75,53.1,42.67,13191.0,0.0,0
2010-03-17,53.45,54.15,53.4,54.15,43.51,14721.0,0.0,0
2010-03-18,54.25,54.55,54.05,54.4,43.71,8570.0,0.0,0
2010-03-19,54.45,54.45,54.0,54.25,43.59,5388.0,0.0,0
2010-03-22,54.0,54.0,53.25,53.7,43.15,7349.0,0.0,0
2010-03-23,53.7,53.8,53.25,53.35,42.87,8057.0,0.0,0
2010-03-24,53.5,53.75,53.45,53.5,42.99,19132.0,0.0,0
2010-03-25,53.35,53.7,52.9,53.5,42.99,14528.0,0.0,0
2010-03-26,53.25,54.15,52.9,54.0,43.39,11506.0,0.0,0
2010-03-29,54.15,54.55,54.15,54.5,43.79,16231.0,0.0,0
2010-03-30,54.5,54.55,54.35,54.45,43.75,7586.0,0.0,0
2010-03-31,54.35,54.45,54.2,54.25,43.59,10898.0,0.0,0
2010-04-01,54.25,54.9,54.25,54.75,43.99,12506.0,0.0,0
2010-04-02,54.75,54.9,54.65,54.75,43.99,5632.0,0.0,0
2010-04-06,54.9,55.55,54.9,55.3,44.44,15824.0,0.0,0
2010-04-07,55.35,55.5,55.3,55.4,44.52,6572.0,0.0,0
2010-04-08,55.4,55.5,54.85,55.05,44.24,8999.0,0.0,0
2010-04-09,55.0,55.2,54.8,55.2,44.36,6165.0,0.0,0
2010-04-12,55.45,55.55,55.2,55.45,44.56,8762.0,0.0,0
2010-04-13,55.2,55.2,54.6,54.8,44.03,11529.0,0.0,0
2010-04-14,55.0,55.2,54.8,55.2,44.36,8271.0,0.0,0
2010-04-15,55.35,55.8,55.35,55.55,44.64,12410.0,0.0,0
2010-04-16,55.5,55.5,54.9,55.2,44.36,11158.0,0.0,0
2010-04-19,54.65,54.65,53.65,53.65,43.11,13974.0,0.0,0
2010-04-20,53.9,54.1,53.75,53.85,43.27,6745.0,0.0,0
2010-04-21,54.15,54.6,54.15,54.55,43.83,7283.0,0.0,0
2010-04-22,54.2,54.5,53.9,54.45,43.75,8140.0,0.0,0
2010-04-23,54.45,54.75,54.45,54.75,43.99,8915.0,0.0,0
2010-04-26,55.25,55.9,55.25,55.9,44.92,11138.0,0.0,0
2010-04-27,55.9,55.95,55.6,55.85,44.88,5507.0,0.0,0
2010-04-28,54.75,55.35,54.55,55.25,44.4,7413.0,0.0,0
2010-04-29,55.25,55.3,54.85,55.0,44.2,5081.0,0.0,0
2010-04-30,55.4,55.7,54.7,54.8,44.03,5312.0,0.0,0
2010-05-03,54.5,54.85,54.25,54.45,43.75,5869.0,0.0,0
2010-05-04,54.75,54.8,54.2,54.5,43.79,10129.0,0.0,0
2010-05-05,53.4,53.45,52.85,53.0,42.59,20050.0,0.0,0
2010-05-06,52.95,52.95,51.8,51.95,41.74,30641.0,0.0,0
2010-05-07,51.3,52.0,51.05,51.95,41.74,27972.0,0.0,0
2010-05-10,52.15,52.5,51.85,52.4,42.11,11104.0,0.0,0
2010-05-11,52.6,52.8,52.05,52.2,41.95,9230.0,0.0,0
2010-05-12,52.1,52.5,51.95,52.1,41.87,7844.0,0.0,0
2010-05-13,52.65,53.4,52.6,53.25,42.79,8109.0,0.0,0
2010-05-14,53.05,53.2,52.9,53.1,42.67,12839.0,0.0,0
2010-05-17,52.6,52.6,51.7,51.9,41.7,12071.0,0.0,0
2010-05-18,52.1,52.2,51.8,52.0,41.78,5765.0,0.0,0
2010-05-19,51.5,51.55,50.95,51.45,41.34,15958.0,0.0,0
2010-05-20,51.45,51.45,50.75,50.8,40.82,13803.0,0.0,0
2010-05-21,50.0,50.0,49.3,49.75,39.98,29906.0,0.0,0
2010-05-24,49.9,50.55,49.9,50.45,40.54,6273.0,0.0,0
2010-05-25,50.0,50.0,48.65,49.12,39.47,22751.0,0.0,0
2010-05-26,49.74,49.8,49.0,49.32,39.63,14705.0,0.0,0
2010-05-27,49.32,49.66,48.75,49.66,39.9,15816.0,0.0,0
2010-05-28,50.1,50.3,49.76,49.87,40.07,9392.0,0.0,0
2010-05-31,50.0,50.15,49.72,50.1,40.26,4467.0,0.0,0
2010-06-01,50.0,50.2,49.6,49.83,40.04,5303.0,0.0,0
2010-06-02,49.52,49.83,48.8,49.05,39.41,8504.0,0.0,0
2010-06-03,49.8,50.2,49.75,50.2,40.34,5422.0,0.0,0
2010-06-04,50.2,50.2,49.94,50.05,40.22,3331.0,0.0,0
2010-06-07,48.85,48.85,48.3,48.74,39.17,15827.0,0.0,0
2010-06-08,48.7,48.7,48.31,48.56,39.02,6775.0,0.0,0
2010-06-09,48.5,48.65,47.95,48.18,38.72,7570.0,0.0,0
2010-06-10,48.18,48.89,48.18,48.85,39.25,5675.0,0.0,0
2010-06-11,49.69,49.76,49.46,49.62,39.87,5717.0,0.0,0
2010-06-14,50.2,50.4,50.05,50.35,40.46,5832.0,0.0,0
2010-06-15,50.35,51.1,50.15,50.7,40.74,7649.0,0.0,0
2010-06-17,51.1,51.25,50.85,51.05,41.02,5959.0,0.0,0
2010-06-18,51.05,51.15,50.65,50.9,40.9,3023.0,0.0,0
2010-06-21,51.5,52.0,51.35,52.0,41.78,15750.0,0.0,0
2010-06-22,51.9,51.9,51.65,51.7,41.54,5244.0,0.0,0
2010-06-23,51.35,51.5,51.05,51.15,41.1,7652.0,0.0,0
2010-06-24,51.15,51.4,51.1,51.3,41.22,5780.0,0.0,0
2010-06-25,50.75,51.0,50.5,50.6,40.66,6563.0,0.0,0
2010-06-28,50.7,50.95,50.6,50.8,40.82,3666.0,0.0,0
2010-06-29,51.0,51.45,50.4,50.5,40.58,11604.0,0.0,0
2010-06-30,49.55,49.69,49.28,49.55,39.82,13143.0,0.0,0
2010-07-01,49.55,49.55,49.26,49.36,39.66,1644.0,0.0,0
2010-07-02,49.1,49.79,49.08,49.49,39.77,6164.0,0.0,0
2010-07-05,49.73,50.5,49.6,50.5,40.58,3726.0,0.0,0
2010-07-06,50.0,51.4,50.0,51.4,41.3,9846.0,0.0,0
2010-07-07,51.35,51.4,51.1,51.3,41.22,4450.0,0.0,0
2010-07-08,51.9,52.05,51.65,52.05,41.83,12004.0,0.0,0
2010-07-09,51.9,52.4,51.9,52.35,42.07,8053.0,0.0,0
2010-07-12,52.4,52.95,52.3,52.3,42.03,8937.0,0.0,0
2010-07-13,52.4,52.6,52.0,52.15,41.91,5564.0,0.0,0
2010-07-14,52.9,53.15,52.8,53.15,42.71,15508.0,0.0,0
2010-07-15,52.95,53.25,52.8,53.25,42.79,11022.0,0.0,0
2010-07-16,53.15,53.15,52.7,52.9,42.51,9044.0,0.0,0
2010-07-19,52.25,52.85,52.2,52.75,42.39,16795.0,0.0,0
2010-07-20,52.75,53.35,52.55,53.2,42.75,8228.0,0.0,0
2010-07-21,53.2,53.35,52.85,52.9,42.51,8034.0,0.0,0
2010-07-22,52.9,53.05,52.6,52.95,42.55,4252.0,0.0,0
2010-07-23,53.1,53.7,53.1,53.7,43.15,18635.0,0.0,0
2010-07-26,53.7,53.95,53.65,53.85,43.27,9735.0,0.0,0
2010-07-27,53.9,53.9,53.55,53.6,43.07,5519.0,0.0,0
2010-07-28,53.6,54.1,53.5,54.05,43.43,13660.0,0.0,0
2010-07-29,53.95,54.15,53.8,54.1,43.47,10321.0,0.0,0
2010-07-30,53.9,54.05,53.5,53.9,43.31,7711.0,0.0,0
2010-08-02,54.35,55.2,54.35,54.95,44.16,12675.0,0.0,0
2010-08-03,55.05,55.3,54.95,55.2,44.36,7988.0,0.0,0
2010-08-04,55.0,55.3,54.95,55.1,44.28,7108.0,0.0,0
2010-08-05,55.25,55.45,54.85,55.05,44.24,9980.0,0.0,0
2010-08-06,54.9,55.25,54.9,55.2,44.36,11534.0,0.0,0
2010-08-09,55.1,55.65,55.1,55.5,44.6,10795.0,0.0,0
2010-08-10,55.5,55.7,55.2,55.4,44.52,7576.0,0.0,0
2010-08-11,55.0,55.2,54.55,54.7,43.95,5762.0,0.0,0
2010-08-12,54.1,54.45,54.0,54.25,43.59,7154.0,0.0,0
2010-08-13,54.3,55.0,54.3,54.85,44.08,6839.0,0.0,0
2010-08-16,54.45,55.05,54.3,55.0,44.2,4165.0,0.0,0
2010-08-17,54.85,55.0,54.75,54.95,44.16,3212.0,0.0,0
2010-08-18,55.0,55.05,54.4,54.65,43.91,5570.0,0.0,0
2010-08-19,54.65,55.0,54.5,54.95,44.16,3753.0,0.0,0
2010-08-20,54.85,54.95,54.65,54.95,44.16,5171.0,0.0,0
2010-08-23,54.85,55.6,54.7,55.3,44.44,7540.0,0.0,0
2010-08-24,55.0,55.25,54.9,54.95,44.16,6656.0,0.0,0
2010-08-25,54.3,54.5,53.85,53.95,43.35,13804.0,0.0,0
2010-08-26,53.9,53.95,53.6,53.6,43.07,9335.0,0.0,0
2010-08-27,53.6,53.9,53.45,53.85,43.27,8451.0,0.0,0
2010-08-30,54.3,54.6,53.95,54.1,43.47,8218.0,0.0,0
2010-08-31,53.7,53.7,53.15,53.3,42.83,8892.0,0.0,0
2010-09-01,53.5,53.7,53.35,53.7,43.15,11170.0,0.0,0
2010-09-02,54.1,54.35,53.8,54.0,43.39,7067.0,0.0,0
2010-09-03,54.2,54.6,54.1,54.55,43.83,6097.0,0.0,0
2010-09-06,54.95,55.0,54.65,54.95,44.16,10075.0,0.0,0
2010-09-07,54.95,55.05,54.8,54.85,44.08,5403.0,0.0,0
2010-09-08,54.75,54.9,54.45,54.75,43.99,5633.0,0.0,0
2010-09-09,54.95,55.0,54.65,54.75,43.99,3167.0,0.0,0
2010-09-10,55.15,55.3,55.0,55.25,44.4,6841.0,0.0,0
2010-09-13,55.55,56.8,55.55,56.8,45.64,18119.0,0.0,0
2010-09-14,56.8,57.0,56.75,57.0,45.8,15084.0,0.0,0
2010-09-15,57.0,57.25,56.9,57.25,46.0,16522.0,0.0,0
2010-09-16,57.2,57.3,56.65,56.65,45.52,11742.0,0.0,0
2010-09-17,56.85,57.5,56.85,57.3,46.04,18439.0,0.0,0
2010-09-20,57.2,57.45,57.1,57.25,46.0,6821.0,0.0,0
2010-09-21,57.6,57.8,57.15,57.35,46.08,7540.0,0.0,0
2010-09-23,57.35,57.65,57.1,57.35,46.08,10449.0,0.0,0
2010-09-24,57.1,57.3,56.85,57.0,45.8,5486.0,0.0,0
2010-09-27,57.5,57.6,57.3,57.5,46.2,4159.0,0.0,0
2010-09-28,57.15,57.55,57.15,57.4,46.12,7393.0,0.0,0
2010-09-29,57.6,58.15,57.5,57.8,46.45,12132.0,0.0,0
2010-09-30,57.7,57.8,57.5,57.7,46.37,6980.0,0.0,0
2010-10-01,57.9,57.9,57.5,57.75,46.41,10239.0,0.0,0
2010-10-04,57.85,58.1,57.75,57.75,46.41,16881.0,0.0,0
2010-10-05,57.5,57.55,57.05,57.4,46.12,10526.0,0.0,0
2010-10-06,57.9,58.05,57.7,57.75,46.41,16058.0,0.0,0
2010-10-07,57.85,57.95,57.7,57.95,46.57,8847.0,0.0,0
2010-10-08,57.85,57.95,57.45,57.6,46.28,6648.0,0.0,0
2010-10-11,57.6,57.6,56.9,56.95,45.76,8941.0,0.0,0
2010-10-12,57.0,57.0,56.05,56.2,45.16,10298.0,0.0,0
2010-10-13,56.35,56.55,56.15,56.55,45.44,4620.0,0.0,0
2010-10-14,56.9,57.7,56.9,57.45,46.16,8067.0,0.0,0
2010-10-15,57.5,57.6,57.3,57.35,46.08,2611.0,0.0,0
2010-10-18,57.3,57.3,56.15,56.2,45.16,15618.0,0.0,0
2010-10-19,56.2,56.2,55.85,56.05,45.04,13735.0,0.0,0
2010-10-20,55.8,56.7,55.7,56.7,45.56,12845.0,0.0,0
2010-10-21,56.8,56.95,56.55,56.75,45.6,11521.0,0.0,0
2010-10-22,56.75,57.1,56.75,57.1,45.88,10840.0,0.0,0
2010-10-25,55.5,56.15,55.1,56.1,45.08,16635.0,0.0,0
2010-10-26,56.3,56.35,56.0,56.35,45.28,8819.0,0.0,0
2010-10-27,56.5,56.65,55.85,56.05,45.04,5377.0,0.0,0
2010-10-28,56.05,56.5,55.9,56.5,45.4,4594.0,0.0,0
2010-10-29,56.2,56.35,55.9,56.0,45.0,7134.0,0.0,0
2010-11-01,56.2,57.05,56.2,56.8,45.64,12722.0,0.0,0
2010-11-02,56.8,56.9,56.65,56.8,45.64,5726.0,0.0,0
2010-11-03,56.95,57.1,56.5,56.7,45.56,13223.0,0.0,0
2010-11-04,56.8,57.2,56.8,57.05,45.84,8064.0,0.0,0
2010-11-05,57.55,57.75,57.5,57.65,46.32,18886.0,0.0,0
2010-11-08,57.8,57.85,57.45,57.55,46.24,9789.0,0.0,0
2010-11-09,57.55,57.7,57.45,57.7,46.37,3987.0,0.0,0
2010-11-10,57.8,57.85,57.6,57.65,46.32,18154.0,0.0,0
2010-11-11,57.8,57.8,57.45,57.5,46.2,8598.0,0.0,0
2010-11-12,57.25,57.25,56.35,56.35,45.28,12156.0,0.0,0
2010-11-15,56.3,56.3,56.05,56.15,45.12,7371.0,0.0,0
2010-11-16,56.1,56.85,56.1,56.75,45.6,7058.0,0.0,0
2010-11-17,56.35,56.65,56.15,56.5,45.4,6141.0,0.0,0
2010-11-18,56.4,56.6,56.3,56.6,45.48,2166.0,0.0,0
2010-11-19,56.9,57.15,56.3,56.65,45.52,3159.0,0.0,0
2010-11-22,56.8,57.5,56.8,57.35,46.08,5487.0,0.0,0
2010-11-23,57.35,57.35,56.8,56.9,45.72,3192.0,0.0,0
2010-11-24,56.7,57.05,56.65,56.85,45.68,4812.0,0.0,0
2010-11-25,56.85,57.15,56.85,57.1,45.88,3582.0,0.0,0
2010-11-26,57.15,57.15,56.8,56.8,45.64,4630.0,0.0,0
2010-11-29,57.1,57.35,56.85,56.9,45.72,8861.0,0.0,0
2010-11-30,57.05,57.5,56.95,57.1,45.88,7998.0,0.0,0
2010-12-01,57.1,58.0,57.1,58.0,46.61,12435.0,0.0,0
2010-12-02,58.5,58.7,58.35,58.45,46.97,12069.0,0.0,0
2010-12-03,58.6,59.0,58.6,59.0,47.41,13481.0,0.0,0
2010-12-06,59.0,59.35,59.0,59.15,47.53,8939.0,0.0,0
2010-12-07,59.2,59.2,58.85,59.1,47.49,5458.0,0.0,0
2010-12-08,59.1,59.35,58.95,59.1,47.49,6036.0,0.0,0
2010-12-09,59.5,59.8,59.45,59.7,47.97,10450.0,0.0,0
